@relation all-weka.filters.unsupervised.attribute.NominalToString-Cfirst-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute text string
@attribute class {-1,1}

@data
'babakiz maç keyfi yapiyoruz  ? ? ? ? fenerbahce  ? ? ? ?  tesadüfler duraðý restaurant httptcog4nbnr2ezh',1
'urfanin tadýna þimdi vardýk  ? ?  sevgi ciger salonu httptcoxmlfmb7vmo',1
'birlikte galatasaray macina gidip beste söylüyelim sevdiyim bey',1
'canýný yediðim yine yaptý gol sevincini özlemiþiz sturridgeisback  !',1
'güzel bir rüya görüp uyandýktan sonra hayal ederek devam ettirme çabasý',1
'filmi çok beðendim httptcoj1qlgztikh',1
'keyifler yerinde o  yenimahalle in ankara türkiye httpstcokjueev6g0h httptco9geqsmb9l3',1
'þampiyonluk için saldýr kanarya   sosyete kahvesi in bolu httpstcozpcfwrjiwk',1
'yüzüme karþý söylemeye cesaret edemediðiniz þeyleri þuraya yazmayýn rica ediyorum teþekkürler ',1
'literaturde ne kadar yan etki varsa hepsini ayni anda yaþýyorum aknetrent kullanarak 4ayim da intihar duygusu oluþtu hadi hayýrlýsý',1
'biraz gezelim at viaportoutlet in istanbul türkiye httpstco7gzsugxnrg',1
'ibfflileri ilk kez böylesine mücadele ettiklerini gördümöðretmen adaylarýný aratmayacak bir dayanýþma doðrusu !',1
'þuan sadece iyi biþey duymak istiyorum',1
'aþýðým ben sana  ? ? ? ? ? ? ? ? ',1
'bir tek sana anlatabilirim ve dahasý bir tek sen anlayabilirsin       ',1
'nasýl güzel bir tat çikolata kahve ? ?  çikolata kahve çengelköy httptcoy05jtg6652',1
'evimdeki çorba sokaktaki kebaptan güzeldir   demirhanin evi httptcopruqijztlw',1
'iyi insanlarýn kýymeti bilin çok az kaldý boylesi',1
'bünye alisik valla öyle mutlu filan olayým iki dk hemen bisey olur',1
'babamla türkü dinlemek beraber söylemek en büyük zevk tabi türküyü bize sevdiren sevcanorhan la birlikte muhabbet ? ? httptcoofdleih9n1',1
'seviyorum seviyorum seviyorumseviyorum seviyorum seviyorum seviyorum seviyorum seviyorum seviyorumseviyorumçoooooook  seviyorum',1
'boyle güzel yürüyüþ görmedim allahuekber eþliðinde  httptcownuwp4ebk4',1
'sayende dedektiflerden farkým kalmadý ya valla çok saðol ?',1
'inandik be sizlere  dr necmettin þeyhoðlu stadý in karabük türkiye w erntrzi61 cakmabeckhamm ozkanns httpstcodgizt1vhku',1
'niþan var darýsý baþýma  gökkuþaðý düðün  salonu httpstcotnjdlmgvgv',1
'yarýnda var madagaskar çocuklar çok keyif alýyor tavsiye ederim  ülker sports arena httptcoshdfzuq9hq',1
'6 gun sonra kurtuluyorum yehaaa',1
'aþk tüm olumsuzluklara raðmen sevmeye devam etmektir',1
'panik yok biz fenere koyariz',1
'takvimden kopan en güzel yapraktý seni gördüðüm gün ',1
'en güzel direniþ kalbi temiz tutmaktýr',1
'her musibet bir ýþýk yakabilir eðer insan isterse',1
'maç öncesi programlarý izlemek hobilerim arasýnda yer alýyor ',1
'tam dere kenarýna da  ahah  ne güldüm ahmet abi iþi biliyo ',1
'karabük sana güveniyorum haydii al þu maçýý',1
'buseyi çok seviyorum en sevdiðim kuzenim iyi ki var caným busem  ? ? ? ? ? ?',1
'bir sürü güzel anýmýz var bizim  militarylife  poyraz limaný httptcoq9ju2opslo',1
'sinirlenince uyumak diye birsey var en sevdigim <3',1
'bütün yataktan çýkmamak mükemmel',1
'dedikodu dedikodu   kuaför aysima httpstcodle8sbqhxq',1
'kalbimden bir parça çalan adam sana aþýðým ',1
'fenerbahcem sen herseysin',1
'2015 seçimlerinde hepar 10 baraj sebebiyle seçime baðýmsýz adaylar ile katýlacaktýr onurlu millet baþý dik devlet için opamukoglu  !',1
'oley uçak bileylerini babam aliyo gerisi bana kaldý  ? ? ? ?  ? ? ? ?',1
'dost ve kardeþlerime',1
'huzurdolu akþamlar httptcofixc0yyojs',1
'kafa daðýtmak için güzel bir akþam  ? ? ? ? ? ? ? ?',1
'babanýz akþam dýþarý çýkmanýza izin verdi gol',1
'dügünümüz var  ? ? ? ? ? ? ? ?  yalova kopuz dugun salonu httpstcozzsqsp9x6v httptco13hixkapdz',1
'aq çok egleniyom httptcok0eljwkerp',1
'bütün gün yataktan çýkmamak mükemmel',1
'uðurlu mekanda maç keyfi saldýrfener  baydu in konya httpstcomec3retnl6',1
'coutinho ve benzemanýn gunu sanirim biri asist yapmaya biri gol atmaya devam ediyor',1
'þafak 2 demenin mutlulugu  ? ? ? ?',1
've azim  dokuma in antalya türkiye w melihkas1905 httpstcoum2hzaszsu',1
'iyi geceler canýmlardd httptcoeuubdo5xuw',1
'türk televizyonlarýnýn en çok izlenen magazin programý star life 1915te bomba konularýyla canlý yayýnla starda kaçýrmayýn',1
'kudreti atalarýn þanlý bir tarih yazdi sende yazacaksýn !',1
'tanýdýðým insanlarýn tivitlerini onlarýn ses tonuyla okuyorum þimdi farkettim  ? ?',1
'esragench berkeratlihan çiftine mutluluklar  tavþancýl sahil restaurant httpstco02wmzn9baj',1
' sünger bob  bak patrick sýnavdan yýldýz almýþým',1
'patrick ben de kocaman bir güneþ',1
'memleketim  kýrýkköy httpstcotz56wq3y1p',1
'etrafimda çok kiz var',1
'kahve keyfi  gönül kahvesi in istanbul httpstcosyfatm7wdz',1
'huzur  yürüyen köþk in yalova türkiye httpstcopxxnmlnjac',1
'düðün sahnesi  keyfi çadýr in mugla httpstco0qgox9cbjo',1
' ? ?  ? ? ne güzel bir gündu ',1
'yeni türkiyenin bilge lideri seninle yürümek ayrý bir sevda httptcojsgvokqr1p',1
'mucizeyi izleyelim dedik bakalim nasilmis bu hafta sinema haftam oldu resmen   sinema ftz w hilalozgani httpstcosd9t9bntot',1
'yine aþkla sarmýþsýn beni kokun sinmiþ üzerime',1
'haydi fenerbahçem  ? ? ? ?  tesadüfler duraðý restaurant httptcoqsueodmxks',1
'þaka bi yana prep 4 olarak hocalarýmýzý çok severiz ihihihihi',1
'fenerbahçemin maçý var  ? ? ? ? baþarýlar fenerbahçem  ayyýldýzhome httpstcoflfv38eccl',1
'kýzlarla tabu oynamak çok eðlenceliydiyine yapmalýyýz bunuo ?',1
'tabi ki sen özlenecek en güzel þeysin',1
'sudejustin diye tweet atani cok seviyorum',1
'bazý þarkýcýlar vardýr ki bir nesil için çok önemlidirhaluk levent de bu þarkýcýlarýn baþýnda gelir',1
'uyumadan önce kafamdaki salak saçma kurmacalar uyanýnca direk o mesajý görmek çok mutlu edici  ? ?',1
'þüphesiz güçlükle beraber bir kolaylik vardýr bu yüzden sabretmek ve tahammül edebilmek gerek',1
'arkadaslar diego gol atýcak bak hissediyorum !',1
'çooook seviyorum  ? ? ? ?',1
'sonra aklýma ne kadar tatlý sempatik ve güzel olduðum  geliyo her þeyi unutuyorum',1
'yusuf yusuf dediler geldik   tekirdað çorlu orion cinemarine httpstcoyk6p9aaakb',1
'birþey bilmemek insana rahatlýk veriyor  devam et',1
'yaþgünü sürprizlerim devam ediyor ? ? ? ? ? ?kurtlu doðum haftam ? ? ? ? ? ?  martý istanbul hotel  martiistanbul httpstcowhessfr0m4',1
'köyümuze hosgeldik  aknehir köyü httpstcoxjyfumwo3d',1
'birlikte üçlü cekelim sevdiyim bey sen sari de ben kirmizi sen sampiyon de ben galatasaray',1
'okeyde kaybetmis olabiliriz ama tavlada her türlü kazanýrz ahaha ',1
'hadi gel seninle bir ülke belirleyelim gidelim sokaklarinda dans edelim denizinde yüzelim sora balik tutalým ama tekraf denize alatalým',1
'yeap aldýk yazlýðýmýzý  ? ? didim bizden sorulur artýk  ? ? ? ? hayýrlý olsun teyzoþlara o  didim izmir yolu httpstcofrlfjru6c5',1
'allah sen çok þükür yarabbi',1
'bir insan videoda bu kadar mý tatlý çýkar ',1
'bu grafik güzel',1
'insanlar plan yapar tanrý güler',1
'egemen döndüðünden beri gol yemiyoruz',1
'aslýnda en güzelini anlatan hep karikatürler  httptcomys2iurrj8',1
'güzel mi güzel bi akþaammm   akm sinemalarý httpstcowtmezvzg6b',1
'ilk görüþte deðil her gülüþte',1
'boþverdiðin kadar huzurlu takmadýðýn kadar mutlusun httptcoisctmjxo5p',1
'köy vazgeçilmez   seki köyü httpstcoo3smeeofyy',1
'kuzenle ayný gün doðmak ayrýcalýktýr  ? ? bol kuzen bol teyze bol arkadaþ bol mutluluk bol kahkaha  ? ? httptcoo5pkil4zy7',1
'mekanýn cennet olsun seyfi baba',1
'allahým aþýk oluyorum galibaa',1
'kanarya kanarya saldýr saldýr kanaryaa',1
've söðütlü galibiyetiii ? ? ? ? ? ? ? ? ? ? ? ?',1
'tumsiad 6genel kurulu tumsiad genel kurul istanbul rte erdogan  lutfi kýrdar kongre merkezi httptcowvq1sstwt4',1
'hiç bir þeyde yok aile sýcaklýðý  ? ? ? ?  köyde baba ocaðýnda in çumra httpstcoawebgs46fj',1
'nesilden nesile adam bizi okuttu herkesin hocasý hamit hoca  ? ? ? ? ? ?',1
'mersinde yakaladýk  ? ? ? ? ? ?  gönül httptco4ier2voq7x',1
'lise dostluðu baþkadýr bambaþkadýr sisters  ? ?  tekirdag degirmenalti httptcozfyuc75erp',1
'biz sevdanin adini galatasaray  koyduk sen hala ask acisi cek amk',1
'hayat bu hayal ötesi',1
'ak partinin yeni ve eski il baþkanlarý beraber güzel bir poz ',1
'bu miletin dualari sizinle httptcobpolplwfe4',1
'aþýðým ben sana  ? ? ? ? ? ? ',1
'bir gece sevgi duvarýný aþtýk',1
'hayalsiz aþk olmaz çünkü hayalle beslenir aþk',1
'bu haftayýda lider kapat fenerbahçem',1
' hersey yolunda ',1
'bazen kim olduðuna bakmadan seversin httptcodfdrqpinjb',1
'bilerek veya bilmeyerek iþlediðimiz hatalarýmýzý günahlarýmýzý baðýþla þüphesiz sen merhametlilerin en merhametlisisin',1
'pazar tatiline hazýrlýkk ölüuorummmmm mutluluktan ',1
'fenerbahçe nin askerleriyiz yok bize teskere  dr necmettin þeyhoðlu stadý in karabük türkiye w harun_tpl httpstcomsodgfqvks',1
'susmak huylarýn efendisidýr',1
'anne kokusu var bide her derde deman',1
'abimizin niþaný var  ? ?  imperial park hotel httpstcoohplue4dug',1
'sen kazandýn ama ben haklýydým',1
'mevla’ya emanet olsun erzurum',1
'peygamberimize saygý yürüyüþü',1
'karda kaymak güzeldir  erciyes turizm ve kayak merkezi httptco58wj9l2oiq',1
'dayýmla fenerin maçýný izlemek daha keyifli   morkent evleri in söke aydýn httpstcott59oqneno',1
'caným ablam caným kuzenim  ? ?  diyarbakýr galeria httptco7iqqpnzfhl',1
'twitter kahve müzik sanýrým mutluluk bu',1
tebrikler,1
'köftesi harika mutlaka deneyiniz  ? ? ? ?  merkez efendi köfteci in istanbul httpstcov8kxqd5lf8',1
'þahap akagün düðün baþlar  harran üniversitesi düðün salonu httpstcozt1qecygzb',1
'iskender ziyafeti ? ?  divan restaurant in yalova türkiye w mehmettuysal frdity8 httpstcors6z2hpcyi',1
'allahým ne güzel þey sabahtan akþama kadar evde olmak hele ki izinsiz geçen iki haftanýn ardýndan',1
'bizim için saldýr kanaryaa layalayalaayyy',1
'bruno ve egemen ikilisi muazzam',1
'genlerinizde ustalýk var  gens yapi market httpstcogtmkk8zsvt',1
'mutluyuz lan dd',1
'farkýndayým her dakika aklýmdasýn',1
'kýz kardeþerkek kardeþyiðenmutluluk  hattena hatay sofrasý in ankara httpstcohykalyf50x',1
'ak parti avcýlar gençlik kollarý 4olaðan kongresi hayýrlar vesile olsun at okyanuskoleji httpstcore4rxx6bty httptco4xxflke7qq',1
'sabahtan beri çok kötüydüm abimi görünce canlandým resmen ? ? ? ? ? ?',1
'tatlý pýtýrcýkk  ? ? berkaycan_  kasaba cafe  restaurant in kayseri httpstcobah4hyicfj',1
'ne güzel bi yerdeyim ben ya  kadýköy  kadikoybelediye in istanbul türkiye w gulfemylmaz eskky34 httpstcotp8xjgqlpq',1
'caber ve gökhan tartýþmasýz en iyi bekler',1
'kayak yapmaya gidelim dedik yedik içtik doyduk kalktýk',1
'kendi odanýn sakinliði dünyanýn en huzurlu yeri',1
'izmirde hayat beklenmezkovalanmazda o zaten sizinle beraberdir  ! cemal süreyya  izmir  kordon sahil httptcoppwhjua4hc',1
'yemek yedim uyudum yemek yemek için uyandým birazdan tekrar uyurum yaþasýn yemek yemek',1
'þunu farkettim okul tatil olduðu günden beri argo kelime kullanmadim',1
'hasret gideriyoruz ve kocamý bekliyoruzz  marmara park  avmmarmarapark in istanbul türkiye httpstcobqv1vfpfmu',1
'bugun durmak yok ? ?  gültepe httpstcowqtosnmn6o',1
'mutluluða içmeye alýþkýn adamlar deðiliz biz  keder varsa bizde varýz  !  çiflikköy httptcok3dw8d6kav',1
've eve döndüm  ? ?  karas home httpstcobkhmjvwiyg',1
'anne kokusu var bide her derde derman',1
'yaþasýn yemek yemek ? ? at marmaraforum in bakýrköy türkiye httpstcotekslu9czg',1
'orta sahamýz deðiþken ve maç eksikliðini hissettirmeyecek kalitede',1
'güzel dopdolu bir günün ardýndan  httptcofhql0yypir',1
'seviyoruz burayý   sanatçýlar parký in istanbul türkiye httpstcowboorog48s',1
amin,1
'bazý þarkýlar bir kez hayatýna girer ve onlarca kez sevdirir kendini',1
'kitap ve fedakarlik  beyoðlu öðretmenevi in istanbul türkiye httpstcocxgviwuz9k',1
'hurma ne guzel bir nimett',1
'gülüþü yeter ',1
'mesajýna cevap alamadýðýnda arayarak kontrol eden insanlarý sevin',1
'ne güzel demiþ dimi',1
'anne kokusu var bide her derde deva',1
'eðlence var dediler geldik   kadýköy belediyesi kozyataðý kültür merkezi  kadikoybelediye httpstcofhtjgixy3g',1
'aile yemeði  meþhur tavacý recep usta in konak izmir httpstcoyuu83lqz0r',1
'tek hayalimdi sana tuzlu kahve yapmak',1
'tadina doyum olmazz  cinemarine sinemalarý oasis avm httptcolj2zerdpxt',1
'maçlar baþlasýn artýk ',1
've emenikeden gol bekliyorum emenike karabüðü sever',1
'dualarimiz seninle reyis httptcomnp9tx3b89',1
'bazý arkadaþlarým iyiki var  ? ? ? ?',1
'canlarým gelmiþ  at arastapark_avm in kocaeli türkiye httpstcoj7mjgtegy1',1
'canlarýmla yemek keyfii  abicanim çýralý ikizrestorant mutlubiaksam loveyou  ciraliikiz httptcoucji4acsma',1
'biz her zamanki yerimizde cemo bar da bu haftaki deplasman totemimiz hazýr  yusuf httpstcohth2lrlskl httptcomk1eadbyrv',1
'istanbulda deplasmandaaa hep seninleyiz fenerbahçe  dr necmettin þeyhoðlu stadý in karabük türkiye httpstcohlhmv53fle',1
'cok mutluyuz 3yildir cikiyoruz allah bozmasýn',1
'13 yýldýr özlüyorum dedemi daha ne olsun allah rahmet eylesin mekaný cennet olsun',1
'bu gece bi sürprizim var sana',1
'dizilerimin arasýna bugün bedel eklendi  muhteþem bir dizi ya',1
'bugün gittiðimiz heryer daha bi güzel  ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?  harput hünkar konagi w cgdmalbayrak httpstcofqyc5cyagk',1
'elektrikler gitti elimde el feneri apartmanda hirsiz gibi dolaþtim çok guzel bi ekþýn<3<3',1
'bir aile yemegi daha  afiyet et httpstcopbq6n4fn4h',1
'ömrümüze bereket ver',1
'kazancýmýzý heiaiinden eyie',1
'rýzana uygun þekiide yaþamayý nasip eyie',1
'amacýna ulaþan busenin mutluluðu>>>>>>>',1
'uçmadan ve delirmeden eve gelebildim çok þükür',1
'umursamadýðýn kadar mutlu olursun açýk ve net',1
'iyi þair',1
'vura vura vura kýra kýra kýra þampiyonluk için saldýr kanarya  ! fenerbahce',1
'saldýr fener  !  big yellow taxi benzin  bigyellowtaxitr in istanbul türkiye httpstcosrpusysoqb',1
'teyzoþuma geldim  seyranbaðlarý in ankara türkiye httpstconnuhzrmqo5',1
'yalnýzlýk iyidir insaný geliþtirir',1
'saldýr þanlý kanaryaa  ? ?  ? ?  ? ? liderinmacývar liderkarabuekte',1
'böyle çok daha huzurluyum yada kendimi buna inandirdim',1
'elif mutluysa bende mutluyum  ?',1
'ellerine saðlýk gtchef  gürkan þef steak house httptco8idgehguxf',1
'baþarýlar fenerbahce fenerinmacivar saldirfener  ? ?',1
'yeni þehir yeni hayatlar eski aþk  ? ? ? ?ý  aliaða in izmir türkiye httpstcoypcyhokk2i',1
'sonunda be  ? ? ? ?  kýbrýs þehitleri caddesi in izmir türkiye httpstcow2hk9lrdfu',1
'çok þükür ki gökyüzü henüz hiçbir cüzdana sýðmýyor',1
'40 yýlým onun olsunn  ? ?',1
'þampiyonluk için saldýr fenerbahçeee  gokkusagi bar restorant httpstcoqw2mcqjbaf',1
'çok eðlendik d fbwbds httptcoucinhoxz8a',1
'en güzel beþiktaþýn çocuklarý sever',1
'bugün örnek alýnmasý gereken en güzel tweet erenito16 dan httpstconqj0hjjiiu',1
'annanemlerin yeni evini çok sevdim ? ? ? ?',1
'sonunda  adana in türkiye httpstcogojknoffic',1
'bu tarz eleþtirilere açýðýz  ataþehiristanbul httptconlxyvxgevr',1
'egolarýndan arýnmýþ biri dünyanýn en mutlu insanýdýr',1
'hayatýmdaki en en en çok sevdiðim deðer verdiðim varlýðýnýn beni mutlu eden tek kiþi seni çok seviyorum aþka geldim yaseminntetik1  ? ?',1
'vurduðun gol olsun fenerbahçem  ? ? ?',1
'biyere gittiðimde ne içtin sorusu beni mutlu ediyor',1
'ruh eþimle istanbulu gezmek harikaa  ? ? ? ? ? ?  galata kulesi istanbul httptcorubroxgbb8',1
'kardess gbi arkadaslarla eylenmek cok guzel oluyo ',1
'bekarlýk sultanlýktýr dediler biz saltanatýmýzý ilan ettik  ? ?',1
amin,1
'evimize yaptýðýnýz hoþ ziyaret için teþekkürü bir borç biliriz lhommepresse23 ekimotan',1
'çok deðerli dostumuz bað eviiyle komþumuz  ahmet köksaldýya allahtan rahmet hibrahim kardeþime ve aileye baþsaðlýðý diliyorum',1
'calismaya devam  doðuþ üniversitesi  dogusuniv in istanbul türkiye httpstcob0cdmqlarw',1
'açtým düðün cd sini izliyorum ne oynamýþýz mübarek',1
'baþarýlar fenerbahçem fenerinmaçývar liderinmacývar lidersahada',1
'allah yardýmcýnýz olsun inþallah sakatlýk olmadan donersiniz baþarýlar fenerbahcem',1
'kimse üzmesin artýk onu ben dayanamýyorum  ? ? ? ?',1
'kuzenimiz gelin gidiyor allah mesud etsin   akinsan kýr düðün salonu httpstco8zapmekmam',1
'bu aralar fazla mutluyum umarým bozulmaz',1
'çok þükür bunu da atlattým ',1
'günü güzelleþtiren haber httpstcompztqf7afb',1
'çukurova gençlik kollarýna seçilen deðerli kardeþim mustafacilkan a baþarýlar diliyorum',1
'haydi caným kanaryam bük bugün çeliði',1
'hava cok guzel yav dhhd',1
'mükemmel bir aile bütün açýklarýnýzý kapatýr   ? ?',1
'saldýr fenerbahcem baþarýlar ¦',1
'insanýn sevdikçe sevesi geliyo be  ? ?',1
'bu guzel gunde beni yanliz birakmyan abim bagmanci63 ve halilyeakgenclk ekibinden allah razi olsun biriz beraberiz httptco3ytiiwvtjr',1
'2014 dilek kutum çatý katýndan çýktý çoðunu gerçekleþtirdiðim dileklerimi görmek mutluluk verici httptcocvqzhtgtte',1
'iðrenç biten iliþkilerime bir yenisini daha ekledim demekki neymiþnasýl olduðunu hiç anlamasamda anne baba hep haklýymýþ  ? ?',1
'günden güne artan bi sevgi benimkisi cok seviyorum  ? ? ? ? ? ?',1
'kasiyer ne güzel þeysin sen öyle',1
'bir saniye farkla kafama düþen tugladan kurtuldum bugünde ölmedik þükürler olsun',1
'saldýrýn forma için sizde savaþýn þampiyonluk inanýn þimdi çok yakýn saldýrfener',1
'geldi gönlümün efendisi httptcov0uawvkbwn',1
'mimar sinandan muhteþem bir yapý',1
'selimiye camisi  edirne selimiye camii httptcobjn5bxrzje',1
'düðün dernek   otel tütün yazlýk düðün salonu httpstcoioarfbjxqe',1
'yemek yapmayi seviyorumnmo',1
'umutla bi mevlanaya cikalim',1
'seni düþünmek güzel þey ¦',1
'eskisinden daha hýzlý devam  httptcoqdzklqqvka',1
'çok þükür ankara  güneþ malikanesi httpstcocnhb4wfpvl',1
'sen rahat ben rahat olay bu',1
'þampiyon sahada fenerbahçe düþmanlarýna koymak için sabýrsýz ',1
'arman için saldýr kanarya',1
'sen canýmdan içerisin ? ?',1
'can yoldaþým kaderimsin ? ?',1
'sen en güzel haberimsin ? ?',1
'sana düþkünüm bilirsin ? ?',1
'her þey yalan sen gerçeksin ? ?',1
'benim bir mucizeye ihtiyacým vardý ve hayat karþýma seni çýkardý',1
'tekirdaðdan gelin alýyorsak demek ki  niþanýmýz vaarr  ? ? ? ? ? ?  tekirdag httptcosvxuuxzv2s',1
'ev düzmeye devam saadetüaile at optimum_outlet in istanbul türkiye httpstcozldugbcgvb',1
'makarna yicem mis',1
'kardeþimiz asker  köyceðiz in muðla türkiye w nihatacr httpstco3yvkyk9sqp httptco1u4cq2zeqk',1
'göðüs çalýþmak nasýl da huzur veren bisey aq  ? ?',1
'o kadar beðendim ki instagramýna girip bizzat kendi kalbimi ekrana býraktým',1
'canýmýn içisin ta içisin en dibii  ? ?',1
'biraz uyku çok iyi gider  ? ?',1
'ayaklarým yerden kesiliyo',1
'herkes burda  emrah eda bahadýr  özkara malikanesi  ? ? in istanbul türkey türkey w yelbahaa httpstcocwgewxi13i',1
'sen gelsen tüm çocuklar gülecekmiþ gibi uzun saçlý dev adam ölümünün 16 yýlýnda rahmet ve minnetle anýyoruz barýsmanco',1
'efendimizi unutmayalým',1
'bolca salat selam getirelim',1
inþaallah,1
'düðüne hazýrýz httptco5t6ulsaiml',1
'vakur insanlar gayet tabii severim',1
'çok eðleniyoruzz ? ? httptcovozhid87dm',1
'asker yemegi   akkus konaklari in kuþadasý httpstcowizuwsm0n2',1
'vazgeçmek her zaman zayýflýk demek deðildir bazen býrakacak kadar güçlü olmak demektir',1
